card_id,amount_mean,amount_std,amount_sum,unique_merchants,most_common_category,activity_span_days,cluster
11051,14469.900270956816,31746.327355125275,85444761.1,456,Unknown,222,1
11052,4096.6552828332515,8924.362257870875,8328500.19,257,Unknown,208,-1
11053,13919.831161825727,30802.6560512641,3354679.31,66,Utilities & Bill Payments,33,1
11054,15395.326351713858,32348.844817187244,154953959.73,492,Unknown,333,1
11055,22621.406565320664,65539.0526707955,47618060.82,316,Utilities & Bill Payments,102,1
11056,38305.56241923905,141975.15292658278,53359648.45,195,Unknown,193,-1
11057,7105.703542388332,17745.31352905542,38974783.93,433,Unknown,614,-1
11058,27895.24598130841,18201.827568365083,95513322.24,184,Unknown,246,1
11059,17392.241256544505,23038.359851376237,3321918.08,57,Utilities & Bill Payments,7,1
11060,30458.043571587623,28623.528699467817,136787073.68,221,Unknown,349,1
11061,33472.14884541985,90834.96637549197,105236435.97,423,Grocery & Food Markets,88,-1
11062,5150.33925,7814.626440827413,206013.57,22,Grocery & Food Markets,8,1
11063,28401.990827877795,19864.195185922206,208243396.75,323,Unknown,611,-1
11064,67590.29534330986,229262.80475941286,76782575.51,154,Unknown,173,-1
11065,15147.772673992675,41713.945997223556,24812051.64,282,Utilities & Bill Payments,99,1
11066,37008.08895522388,77686.99350462008,2479541.96,17,Unknown,101,1
11067,13481.475871822413,43165.7498124789,37653762.11,411,Utilities & Bill Payments,435,1
11068,30135.995933078393,30185.25728203434,157611258.73,228,Unknown,422,-1
11069,33499.77681981733,158637.45484695167,121034693.65,406,Grocery & Food Markets,216,-1
11070,23777.364321766563,61511.86643181485,15074848.98,137,Unknown,43,1
11071,11679.324651851359,37610.90536002828,351068819.71,500,Grocery & Food Markets,676,-1
11072,7981.20229497775,22375.987409810892,12554431.21,269,Utilities & Bill Payments,408,1
11073,18981.177451253483,51781.38851601702,13628485.41,144,Grocery & Food Markets,50,1
11074,32093.043804713805,31131.21314172713,19063268.02,23,Unknown,180,1
11075,21394.243620348887,46299.12503432161,248964813.01,498,Unknown,460,1
11076,33882.22025957581,72437.1724135711,107033933.8,232,Unknown,388,-1
11077,30647.871527777777,13103.749540088978,2206646.75,7,Unknown,15,1
11078,31147.500624648284,42887.17310256154,55349108.61,135,Unknown,225,1
11079,6417.593412578202,19152.294706928402,97451155.97,500,Utilities & Bill Payments,308,1
11080,17947.73049180328,54710.41740296451,5474057.8,64,Unknown,19,1
11081,20636.268149300155,58138.4505950268,53076481.68,353,Utilities & Bill Payments,143,1
11082,19193.10351860687,41935.293803607456,80457489.95,455,Grocery & Food Markets,118,1
11083,28508.811270595692,50906.6070427354,89973808.37,383,Unknown,394,-1
11084,31962.75184655397,21073.927499437545,49158712.34,52,Unknown,499,-1
11085,19260.11767171275,42541.354754883054,307892241.1,500,Unknown,692,-1
11086,15482.19798441449,33335.120713014345,73509476.03,427,Utilities & Bill Payments,173,1
11087,28109.473383420987,20226.12435551368,224482254.44,311,Unknown,668,-1
11088,21887.844672400315,50854.87797337928,279945533.36,500,Travel & Transportation,255,-1
11089,5512.544309957064,13443.281268275858,26961854.22,403,Unknown,538,1
11090,29243.294811043663,30489.80719516335,149345506.6,238,Unknown,387,-1
11091,25561.796282051284,43702.75378137609,1993820.11,17,Unknown,116,1
11092,18453.14274250441,65958.33679005886,83703455.48,450,Dining & Restaurants,275,1
11093,23670.988410575424,57492.01475241295,76102227.74,432,Utilities & Bill Payments,503,1
11094,30482.657175141245,51816.681858648866,5395430.32,36,Unknown,245,1
11095,57444.716470409716,136913.8622581277,946401703.85,499,General Retail & Department,533,-1
11096,4498.906760313845,9487.998429304931,17775180.61,364,Unknown,404,1
11097,26750.164443901245,79612.49518705886,109434922.74,431,Utilities & Bill Payments,240,1
11098,37444.70434965035,85386.34777150584,26772963.61,133,Unknown,106,-1
11099,38054.38124184712,132651.91915473,145862443.3,446,Utilities & Bill Payments,404,-1
11100,27813.102750977832,17457.547296205797,42665299.62,85,Unknown,108,1
11101,45707.71808219178,100711.5302360957,10009990.26,44,Unknown,300,-1
11102,9483.74254396728,24328.556234760013,23187750.52,360,Utilities & Bill Payments,721,-1
11103,11946.038410428931,28297.901649278945,14203839.67,259,Utilities & Bill Payments,183,1
11104,17086.885485286053,52989.327369945364,93482350.49,471,General Retail & Department,432,1
11105,28231.44118186724,21745.705233625657,104625721.02,184,Unknown,277,1
11106,32569.60197584124,22105.18654312271,37748168.69,34,Unknown,324,1
11107,16495.146072992702,47604.9849678699,169487625.9,496,Utilities & Bill Payments,681,1
11108,22671.34203436426,40440.98044010022,32986802.66,264,Clothing & Apparel,37,1
11109,30603.154200376295,82440.74959008732,195186917.49,485,Grocery & Food Markets,183,-1
11110,23698.147719298246,44396.17719777503,1350794.42,17,Unknown,67,1
11111,14679.556475195823,33874.210073701775,106823132.47,464,Unknown,241,1
11112,14717.116589618281,42010.64711600688,222846579.4,499,Unknown,645,1
11113,30115.17442546064,105326.78918986575,269681386.98,494,Unknown,341,-1
11114,25066.357803073417,62543.95467213114,44041590.66,309,Clothing & Apparel,47,1
11115,26003.4075,49235.28226388554,3536463.42,42,Unknown,181,1
11116,18360.269749455336,57916.445081915,67418910.52,422,Utilities & Bill Payments,184,1
11117,19074.157386402458,62379.47769830754,167490176.01,494,Grocery & Food Markets,589,1
11118,30898.54947882736,65721.2981476667,9485854.69,77,Unknown,32,1
11119,34431.42590783773,103390.58499203634,174842780.76,476,Utilities & Bill Payments,529,-1
11120,29541.096896551728,55623.456050357825,10280301.72,70,Unknown,521,1
11121,18168.853999048977,39373.41712260785,38209099.96,382,Utilities & Bill Payments,301,1
11122,24721.094385586188,70484.73407037354,148870430.39000002,482,Fuel & Service Stations,194,1
11123,17446.24129915347,35664.19479272076,255552542.55,498,Unknown,535,1
11124,16330.118638247483,33144.32519623959,55163140.76,398,Dining & Restaurants,168,1
11125,22601.114096135916,80912.34067385345,218168554.37,493,Utilities & Bill Payments,643,1
11126,32656.44838916256,67657.71123360124,66292590.23,302,Grocery & Food Markets,298,-1
11127,42004.684454664915,100517.64089477516,63931129.74,247,Unknown,169,-1
11128,13402.125352226722,26316.042374496516,16551624.81,217,Grocery & Food Markets,73,1
11129,22283.13444101691,76014.0525565364,209483746.88,496,Utilities & Bill Payments,500,1
11130,21808.235940006976,54768.360734648864,62524212.44,402,Dining & Restaurants,681,-1
11131,6986.989468674282,35792.666413833176,121112475.45,500,Dining & Restaurants,357,1
11132,24257.19753171857,104237.5194363598,42061980.52,325,Utilities & Bill Payments,261,-1
11133,38728.32213615024,107128.34358246891,16498265.23,81,Unknown,611,-1
11134,44894.38994097808,109857.99877010805,53244746.47,239,Utilities & Bill Payments,118,-1
11135,35180.507640118,114547.85903090845,59630960.45,282,Utilities & Bill Payments,82,-1
11136,71182.5944267516,300691.2123570138,67054003.95,174,Utilities & Bill Payments,45,-1
11137,40825.95346175321,86467.47845674436,73119282.65,272,Unknown,272,-1
11138,16235.184513303051,45016.431668683785,50036838.67,381,Utilities & Bill Payments,192,1
11139,26709.35549199085,131905.11284641296,105047895.15,456,Utilities & Bill Payments,680,-1
11140,28916.34876290747,21174.998039531645,142817846.54,206,Unknown,375,1
11141,20158.814061371842,41334.00653046888,22335965.98,180,Unknown,132,1
11142,30392.12581720873,32752.079439210487,73822473.61,127,Unknown,175,1
11143,32587.669040816327,84849.1808196215,15967957.83,109,Grocery & Food Markets,71,1
11144,32996.484353838816,44996.32547386553,69193627.69,147,Unknown,254,1
11145,34141.122368253964,98817.29562450926,215089070.92,486,Utilities & Bill Payments,325,-1
11146,4395.195321911632,8946.086415679285,24371358.06,413,Unknown,586,-1
11147,20424.25644002873,41177.42413477685,170624238.3,488,Utilities & Bill Payments,537,1
11148,9869.822655889146,41779.39990750144,17094532.84,323,Grocery & Food Markets,358,1
11149,42428.09830188679,68243.52491736364,22486892.1,112,Unknown,69,-1
11150,39660.82380883534,115922.05694284603,246888628.21,474,Utilities & Bill Payments,304,-1
11151,13653.474273347323,28514.244687724167,312282263.58,500,Services (Other),481,-1
11152,7940.381929238985,24685.931232639494,35684076.39,397,Unknown,443,1
11153,24806.675466914035,77985.41936587177,80224788.46,391,Utilities & Bill Payments,158,1
11154,13821.344945054945,60206.40390331546,42763241.26,429,Utilities & Bill Payments,501,-1
11155,17679.732759678944,35535.90149070321,149782695.94,484,Unknown,286,1
11156,57743.39567964921,239692.1053473515,223871145.05,454,Utilities & Bill Payments,399,-1
11157,32647.316199817516,109936.471378776,572503336.88,500,Electronics & Software,587,-1
11158,9031.579441816462,25511.070282293276,19092758.94,364,Grocery & Food Markets,456,1
11159,31076.465657205845,87832.94146018931,112776493.87,422,Utilities & Bill Payments,178,1
11160,6479.985589380849,18342.82989521416,144743438.11,500,Grocery & Food Markets,482,-1
11161,9125.147163310647,23972.045151418326,258761798.11,500,Dining & Restaurants,618,1
11162,19651.13843140132,44030.264468968664,133922508.41,486,Unknown,580,1
11163,27805.129182048502,73107.83608303206,76825571.93,385,General Retail & Department,84,1
11164,16662.003318753417,58116.82955374015,60949608.14,383,Unknown,121,1
11165,21461.690424590888,55355.40002142184,48524882.05,301,Unknown,77,1
11166,26242.338370473535,93376.19481533623,75367995.8,378,Grocery & Food Markets,176,1
11167,24326.743486103827,79719.19809340515,231955499.14,495,Grocery & Food Markets,630,1
11168,21079.953252500003,55853.239529027924,84319813.01,455,Dining & Restaurants,116,1
11169,7222.070655401945,19645.953347574006,126942335.91,500,Dining & Restaurants,357,1
11170,44564.627796405985,177592.5914210528,443908257.48,496,Unknown,378,-1
11171,7254.423112411137,32221.523904415542,97963729.71,499,Grocery & Food Markets,279,1
11172,43971.97464814815,89915.6779944824,23744866.31,143,Utilities & Bill Payments,50,-1
11173,30770.627706321065,140772.09875915755,251672964.01,479,Unknown,305,-1
11174,36549.976525155515,92151.30266422169,334907434.9,494,Utilities & Bill Payments,498,-1
11175,15470.27731707317,26963.475902742146,11417064.66,178,Utilities & Bill Payments,138,1
11176,27848.966303265945,93189.58891274926,179068853.33,472,Grocery & Food Markets,242,1
11177,25695.764711951848,89042.60048875528,29884174.36,255,Utilities & Bill Payments,183,1
11178,32442.00504263094,96701.63430124747,53269772.28,277,Grocery & Food Markets,119,-1
11179,18587.683951899184,69019.85052818773,209446022.77,500,Dining & Restaurants,225,1
11180,32256.794778325122,63794.25063308355,13096258.68,65,Unknown,664,-1
11181,16457.16039270687,77717.20847245376,152541419.68,494,Grocery & Food Markets,622,1
11182,30882.0369921875,58989.37836502671,7905801.47,64,Unknown,362,1
11183,56080.14534557236,142071.8175525382,51930214.59,120,Unknown,137,-1
11184,30682.002549411063,83232.67014896157,153686150.77,474,Utilities & Bill Payments,534,-1
11185,28985.455157184482,81860.53289457911,189014153.08,486,Utilities & Bill Payments,415,-1
11186,20771.706363636364,17408.76306688173,228488.77,5,Unknown,12,1
11187,12185.222530646603,41568.05737745071,231604524.64,500,Dining & Restaurants,398,1
11188,41797.32860401041,159327.225518355,273061947.77,459,Unknown,239,-1
11189,38440.05388696655,147967.38772010148,166637633.6,294,Unknown,601,-1
11190,18737.647568707947,45857.44013011139,164310431.53,492,Utilities & Bill Payments,470,1
11191,15274.291504424778,30732.454153735205,1725994.94,26,Unknown,3,1
11192,24942.8549370601,76806.01305079792,368555624.55,500,Unknown,726,-1
11193,5574.479523809524,11581.15159972665,819448.49,31,Unknown,13,1
11194,34824.17104316547,77419.03605116856,19362239.1,111,Unknown,62,1
11195,10754.77210989011,28055.698189554638,4893421.31,124,Dining & Restaurants,6,1
11196,27701.715365822703,87128.58399700242,436551332.45,499,Unknown,673,-1
11197,25806.106157894737,54969.98212066385,117675844.08,454,Utilities & Bill Payments,229,1
11198,14191.856929133859,19125.663132611822,1802365.83,42,Utilities & Bill Payments,5,1
11199,39357.76818510859,129336.45265752515,304471694.68,494,Utilities & Bill Payments,492,-1
11200,27655.896217391302,48122.18446316244,6360856.13,44,Unknown,332,1
11201,19398.677568346287,74995.48080657037,289505864.03,500,Grocery & Food Markets,471,1
11202,14047.086335125447,35458.887458612284,47029645.05,402,Grocery & Food Markets,248,1
11203,25136.036183948705,89830.61684304474,113690291.66,454,Utilities & Bill Payments,480,-1
11204,24966.087169811322,70181.41433763826,2646405.24,18,Unknown,131,1
11205,19031.67666950234,77933.13842449398,134230415.55,492,Utilities & Bill Payments,143,1
11206,14051.963346461,27276.239485472583,128448996.95,481,Unknown,317,1
11207,27873.48837948395,17934.5099841991,88581946.07,171,Unknown,238,1
11208,25546.94666666667,41697.383903580565,5058295.44,40,Unknown,263,1
11209,20537.400935958005,59208.642763030715,391237487.83,500,General Retail & Department,633,-1
11210,60852.511276063386,160787.81385526113,72962161.02,265,Utilities & Bill Payments,114,-1
11211,34707.21384412571,101238.60826916833,658187603.34,500,Electronics & Software,631,-1
11212,13225.17,24817.265715889716,1454768.7,41,Utilities & Bill Payments,25,1
11213,30506.752212636387,87664.21606781744,120227110.47,405,Unknown,475,-1
11214,29461.72529711375,22852.540348049195,69411824.8,147,Unknown,168,1
11215,18129.870484116625,45132.53942365963,166649769.49,487,Unknown,304,1
11216,27477.056377644894,103684.1577163969,119470241.13,440,Utilities & Bill Payments,215,-1
11217,20845.974348422496,45651.53846892177,151967153.0,482,Grocery & Food Markets,598,1
11218,20306.999507468125,59471.85631123984,278713568.24,498,Unknown,582,1
11219,26151.684207317074,47913.509383748846,4288876.21,38,Unknown,240,1
11220,30083.586213017752,45905.75313865622,5084126.07,38,Unknown,224,1
11221,25976.856473846157,57040.83156675857,42212391.77,265,Grocery & Food Markets,237,-1
11222,16008.303860741842,49006.00621486056,172201324.63,493,Unknown,415,1
11223,11712.827865519603,53416.76588054555,273658510.25,500,Services (Other),504,-1
11224,35360.56984251968,62203.35252400622,4490792.37,29,Unknown,191,-1
11225,14056.595237628613,28582.28376630918,28689510.88,303,Grocery & Food Markets,142,1
11226,14881.663039340101,40275.543106120545,23453500.95,309,Dining & Restaurants,335,1
11227,24227.975547445254,45989.68443594922,3319232.65,27,Unknown,188,1
11228,51723.14980101336,204192.5896664281,561454791.09,498,Utilities & Bill Payments,601,-1
11229,27015.01207846952,117767.49373159108,83314297.25,357,Unknown,389,-1
11230,30535.512276350753,32455.087239530203,34474593.36,79,Unknown,82,1
11231,18951.418258719415,45778.65763612582,218434046.85,499,General Retail & Department,357,1
11232,49791.093439398326,196554.61225477856,172127810.02,416,Utilities & Bill Payments,351,-1
11233,23225.66184351679,67917.43644122247,199183275.97,493,Utilities & Bill Payments,574,1
11234,16062.104875776398,46367.62268305249,72407968.78,442,Grocery & Food Markets,342,1
11235,5397.876590281612,25678.777459166566,117306654.06,500,Grocery & Food Markets,458,1
11236,30034.070203488372,67097.0979718171,10331720.15,88,Unknown,20,1
11237,28659.25346820809,49708.7030425962,9916101.7,60,Unknown,573,-1
11238,28960.840095846645,44934.63646425755,9064742.95,58,Unknown,486,-1
11239,16303.28995582551,44987.519270178425,88575774.33,435,Unknown,200,1
11240,15426.15066763601,40492.81774526891,127312021.46,490,Unknown,696,1
11241,46400.85772581836,399748.4604139342,377053369.88,482,Unknown,364,-1
11242,18049.153454968942,45268.9447049468,46494619.3,384,General Retail & Department,562,1
11243,28443.089724514564,96756.3715553601,234371059.33,489,Utilities & Bill Payments,573,1
11244,21858.010340937788,71567.25698736041,259651304.84,498,Utilities & Bill Payments,560,1
11245,17509.457634091716,41650.104800420886,148532729.11,497,Utilities & Bill Payments,444,1
11246,32257.444675540766,104250.34385557496,77546897.0,347,Unknown,141,-1
11247,17917.64610272624,36770.959972118115,300353501.62,498,Unknown,617,1
11248,15670.1732375,35093.635694873774,12536138.59,158,Grocery & Food Markets,65,1
11249,29139.000665434378,15095.287728555195,15764199.36,29,Unknown,142,1
11250,11765.23042677643,24468.881525350236,54308303.65,423,Unknown,148,1
11251,14891.839752416883,30296.415426386735,63156292.39,413,Unknown,137,1
11252,33144.63190812721,71345.789878856,9379930.83,58,Unknown,445,-1
11253,11752.25212947977,32919.75322772839,50828490.46,388,Unknown,143,1
11254,9601.048746880337,32826.4861912079,73092784.11,496,Grocery & Food Markets,151,1
11255,13430.431439393938,26237.424411713895,1772816.95,32,Utilities & Bill Payments,6,1
11256,56024.10323256207,145092.43083471575,331718715.24,486,Utilities & Bill Payments,685,-1
11257,8801.094993252362,20756.823258003504,78259336.68,498,General Retail & Department,176,1
11258,35998.20651240358,102871.97349485183,172683396.64,468,Grocery & Food Markets,141,-1
11259,24088.16063063063,54546.98320173907,26737858.3,217,Grocery & Food Markets,29,1
11260,31212.335512598813,45159.37323168995,252695068.31,310,Unknown,689,-1
11261,14244.693208852004,51253.950840526806,10298913.19,151,Dining & Restaurants,54,1
11262,20405.096371134023,42859.37719295695,19792943.48,185,Unknown,34,1
11263,36063.47223952096,110507.3149928726,60225998.64,303,Utilities & Bill Payments,161,-1
11264,26526.26054945055,46948.540385566936,12069448.55,74,Unknown,698,-1
11265,22191.67235215947,57095.55924872258,66796933.78,351,Unknown,110,1
11266,14024.383405831868,31997.807722509464,263083408.31,500,Unknown,722,-1
11267,28238.88253002032,104073.179656933,305714142.27,494,Unknown,426,-1
11268,5728.71396137487,16397.284284435536,49834082.75,496,Grocery & Food Markets,174,1
11269,35390.96694222833,134226.9522474928,257292329.67,480,Unknown,620,-1
11270,18350.0138608871,41147.49156519041,36406427.5,315,Utilities & Bill Payments,98,1
11271,9498.066482988563,25919.186165107025,264929568.41,500,Dining & Restaurants,625,1
11272,36245.55216438357,96436.15950581079,13229626.540000001,67,Unknown,562,-1
11273,12811.642804578905,26490.40484793116,15668639.15,249,General Retail & Department,256,1
11274,22865.881319934815,41321.63951088387,42096087.51,302,Utilities & Bill Payments,135,1
11275,27903.96412870571,20260.09954960994,192955911.95,292,Unknown,573,-1
11276,39579.23460253841,115113.89558695705,59250114.2,292,Utilities & Bill Payments,227,-1
11277,18831.341747953007,38638.75535705273,52897238.97,341,Unknown,99,1
11278,37021.60375931065,143069.87459209084,760460762.82,500,Grocery & Food Markets,714,-1
11279,12955.793432529501,28195.0043495583,25250841.4,301,Utilities & Bill Payments,117,1
11280,26318.972362093355,92527.87702790742,18607513.46,133,Unknown,20,-1
11281,21646.721687548943,64598.52524076597,221142908.76,498,Utilities & Bill Payments,547,1
11282,13219.315047955577,48487.56172938503,52374926.22,414,Utilities & Bill Payments,231,1
11283,6461.983526379625,25150.767589070587,21311621.67,344,Unknown,349,1
11284,29828.94461294416,39313.38605953595,141031250.13,202,Unknown,364,-1
11285,23657.66736385077,94176.27518524675,220678721.17,496,Grocery & Food Markets,284,1
11286,36923.770134087834,133661.17497388757,300153327.42,491,Unknown,685,-1
11287,16489.08953488372,41967.17961086527,12053524.45,168,Utilities & Bill Payments,43,1
11288,83653.27090386825,204285.89251370513,436837380.66,470,Utilities & Bill Payments,571,-1
11289,25866.13968181818,41752.07775577062,5690550.7299999995,49,Unknown,318,1
11290,17322.04105263158,26651.44718720178,6253256.82,79,Utilities & Bill Payments,20,1
11291,31972.09371605526,25145.19675289761,67109424.71,67,Unknown,714,-1
11292,20440.466253669994,37191.215782487336,69620228.06,407,Utilities & Bill Payments,170,1
11293,33818.185697674424,52636.83563005989,2908363.97,26,Unknown,127,1
11294,27657.814207958923,79936.16411901654,107727186.34,399,Unknown,502,1
11295,36234.428838383836,80219.97869627501,14348833.82,65,Unknown,628,-1
11296,21370.644986421557,48832.90414601426,102301277.55,446,Grocery & Food Markets,254,1
11297,14556.693992656825,31185.486910479347,186340239.8,496,Unknown,448,1
11298,4464.520138277813,9778.803954274184,21309154.62,409,Unknown,535,1
11299,47615.108668812725,127425.0849049184,502910777.76,499,Utilities & Bill Payments,724,-1
11300,30441.456875624375,32887.128708164964,243775186.66,297,Unknown,666,-1
11301,22164.08923580786,83479.65449414626,50755764.35,344,Utilities & Bill Payments,129,1
11302,27752.20735463259,105451.40151847685,43432204.51,308,Utilities & Bill Payments,245,-1
11303,28320.143506493503,55951.508234379755,2180651.05,20,Grocery & Food Markets,11,1
11304,9021.027356115108,56268.12931282317,20062764.84,368,Grocery & Food Markets,483,-1
11305,29218.50322916667,48468.43345044482,5609952.62,50,Unknown,317,1
11306,63084.89030383592,189636.29570546537,166102516.17,360,Unknown,413,-1
11307,18440.101473962928,54333.756728919456,20892634.97,227,Utilities & Bill Payments,272,-1
11308,14507.848037072243,37206.04034731218,61049024.54,408,Unknown,133,1
11309,23562.712881944444,96668.71775784146,20358183.93,190,Dining & Restaurants,157,-1
11310,21787.700314588506,74999.26915484562,456408746.19,500,Grocery & Food Markets,724,-1
11311,29881.369188208617,104368.49310712764,131776838.12,224,Unknown,328,-1
11312,4364.592344256392,10810.607194736083,24240945.88,424,Unknown,601,1
11313,39284.70648648648,66442.26428374887,2907068.28,19,Unknown,90,-1
11314,29261.082164454565,89197.42721326015,372581359.2,495,Unknown,516,-1
11315,13019.96449407652,27728.626693060014,67039797.18,459,Dining & Restaurants,310,1
11316,18387.866483856702,64118.661212913605,124724898.36,473,Unknown,257,1
11317,13233.671062795222,29376.896246947417,95255964.31,489,Utilities & Bill Payments,464,1
11318,28178.55304347826,49737.48842481738,1944320.16,19,Unknown,107,1
11319,20297.835867909664,41624.02219395295,154588317.97,485,Utilities & Bill Payments,489,1
11320,27908.895632677224,140082.894827013,188580407.79,460,Unknown,229,-1
11321,16278.625629029722,43180.21906750217,207031560.75,495,Grocery & Food Markets,507,1
11322,15869.957437196537,73769.87280535362,75175988.38,459,Grocery & Food Markets,87,-1
11323,19250.787969233654,73393.47125341305,205232650.54,488,Unknown,373,1
11324,30095.29461661983,27414.7673844991,74967378.89,111,Unknown,178,1
11325,26533.976501289108,93076.07009120371,380789096.77,499,Unknown,516,-1
11326,22785.324727751755,66108.80635450136,155669338.54,466,Unknown,243,1
11327,34609.973230240554,52933.24018900788,10071502.21,52,Unknown,459,-1
11328,75420.28307692306,281230.26062370307,274529830.4,400,Unknown,609,-1
11329,18311.44271059783,51792.1650769215,161726662.02,491,Unknown,338,1
11330,30692.292245093347,49668.7415349215,64116198.5,116,Unknown,152,1
11331,6279.271238943527,46708.014744160166,101516978.12,500,Grocery & Food Markets,323,1
11332,29494.307409236848,101436.14538731324,238844901.4,479,Unknown,271,-1
11333,14577.248367542912,41708.854732365486,242886112.3,500,Dining & Restaurants,342,1
11334,24097.45620689655,38372.92646578786,2096478.69,23,Unknown,111,1
11335,65318.11124286342,432237.87079138326,148729339.3,365,Services (Other),63,-1
11336,45265.196420454544,105989.00757023477,95600094.84,298,Unknown,257,-1
11337,7264.507743581891,18371.55023148932,142333500.22,500,Grocery & Food Markets,405,1
11338,25955.17286354901,56653.386516462204,40516024.84,235,Unknown,49,-1
11339,23097.11465346535,73120.0997770204,160963792.02,480,Services (Other),570,1
11340,13282.694872824632,30597.819867469283,9922173.07,152,Utilities & Bill Payments,43,1
11341,19483.391661757487,48612.63823454177,158750675.26,480,Unknown,354,1
11342,38705.22686762952,130781.12987646194,292108347.17,489,Grocery & Food Markets,617,-1
11343,32780.68084195733,86840.38727126746,256574388.95,475,Unknown,357,-1
11344,74033.30086283185,189425.6556468296,33463051.99,112,Utilities & Bill Payments,42,-1
11345,16919.213420969074,45649.41448691104,266426853.74,499,Unknown,577,1
11346,17718.188637506286,44670.7773407974,140965908.8,475,Unknown,262,1
11347,38359.869861906365,239970.17937250432,113890453.62,374,Unknown,385,-1
11348,5408.97696149844,11591.727791721949,5198026.86,142,Unknown,95,-1
11349,18614.213063918483,63144.78505938865,80376172.01,420,Unknown,137,1
11350,16656.18067945384,75297.42780245669,51234411.77,394,Dining & Restaurants,224,1
11351,20474.777309097233,68323.5089243713,353128484.25,500,Dining & Restaurants,572,-1
11352,10407.985893657911,27341.753458462703,16246865.98,291,Grocery & Food Markets,323,1
11353,28598.243189328277,21796.431680986097,211169427.71,317,Unknown,645,-1
11354,20746.609904124183,54392.363539925704,136325973.68,466,Unknown,248,1
11355,51430.35,54670.52634558202,514303.5,4,Unknown,11,-1
11356,18557.099418033937,52395.875066263754,132330675.95,478,Utilities & Bill Payments,357,1
11357,33248.76579008074,21958.127758068335,28826679.94,30,Unknown,278,-1
11358,9075.553448275863,26157.313524830588,102381318.45,500,Grocery & Food Markets,222,1
11359,13309.295777536625,33615.555052722455,122645160.59,492,Unknown,320,1
11360,39902.15196969697,161813.9679569539,126410017.44,396,Utilities & Bill Payments,183,-1
11361,13389.2507852194,29783.376599099778,17392636.77,193,Unknown,40,1
11362,30677.020169082127,69522.89051577139,127002863.5,392,Unknown,725,-1
11363,26274.48590539166,72892.75767791101,309933835.74,494,Unknown,545,1
11364,11613.710692727795,42009.6944524166,40404099.5,438,Utilities & Bill Payments,544,1
11365,4633.798592715232,9427.868457858222,16792886.1,347,Unknown,362,1
11366,7609.411385542169,15235.906007245807,3789486.87,124,Grocery & Food Markets,7,1
11367,9802.167383233533,19241.399537603706,16369619.53,257,Grocery & Food Markets,90,1
11368,10154.695836912582,31404.448908456172,160769144.49,500,Grocery & Food Markets,320,1
11369,29435.661643011787,78204.39369330993,122364045.45,424,Unknown,331,-1
11370,33298.03834676557,92180.42801508926,466871795.66,499,Unknown,567,-1
11371,10401.893974475843,22485.29243471355,11410877.69,240,Clothing & Apparel,213,1
11372,19552.263413972418,54269.94182362525,86479661.08,444,Utilities & Bill Payments,219,1
11373,8794.839207895011,26874.556987895543,168878502.47,500,Services (Other),391,1
11374,33044.55365751513,88498.58187442852,71012745.81,289,Unknown,70,1
11375,18677.495565945683,63138.103297242684,229695840.47,500,Grocery & Food Markets,370,1
11376,10267.081591836735,17505.14911189202,2515434.99,72,General Retail & Department,49,1
11377,18682.74016409212,51101.75647508917,330180066.92,500,Electronics & Software,366,-1
11378,25436.71858136433,86316.47807533301,266983798.23,493,Grocery & Food Markets,561,1
11379,27827.93313432836,34118.375142071534,1864471.52,15,Unknown,3,1
11380,21033.30896170314,70347.94209144764,353696123.5,499,Unknown,624,1
11381,25290.82769473408,105701.07511587293,288644216.48,498,Unknown,523,-1
11382,17156.40089629282,35637.76383454749,146241161.24,491,Utilities & Bill Payments,550,1
11383,22591.711129673826,151089.57916857314,85193342.67,382,Unknown,122,-1
11384,13873.780876238316,37355.82154502195,99433387.54,478,Grocery & Food Markets,599,1
11385,37756.17532581454,76604.2814412709,30129427.91,151,Grocery & Food Markets,114,-1
11386,4162.074247163447,9029.1215323882,13572524.12,314,Unknown,329,1
11387,52115.005342095086,131486.9394643704,134821518.82,368,Unknown,402,-1
11388,23913.109273713868,70722.61482626405,229159326.17,493,Unknown,375,1
11389,20395.865066191443,44852.67403639039,200287394.95,495,Utilities & Bill Payments,669,1
11390,24873.837690233097,77308.79981209499,129120091.45,450,Unknown,721,-1
11391,31537.261670807828,104907.72541661168,520396354.83,500,Grocery & Food Markets,533,-1
11392,14561.17538490284,40532.69153492458,38965705.33,390,Utilities & Bill Payments,411,1
11393,22204.909228346456,58175.96944298344,225601877.76,492,Unknown,450,1
11394,31313.09079534884,85257.59175535994,336615726.05,492,Unknown,364,-1
11395,16248.772948972828,41258.69322996385,24519398.38,286,Grocery & Food Markets,321,1
11396,21970.24264964539,77112.97036429902,77445105.34,411,Grocery & Food Markets,212,1
11397,11061.828712121212,24080.616456675496,1460161.3900000001,41,Grocery & Food Markets,9,1
11398,39278.3641620306,111156.4834612122,112964575.33,397,Travel & Transportation,90,-1
11399,16405.906473551637,57284.744272613505,6513144.87,89,Grocery & Food Markets,23,1
11400,23377.499293197186,60973.18390026955,176289722.17,467,Unknown,285,1
11401,6006.383333333334,4376.428917854525,18019.15,2,Fuel & Service Stations,1,-1
11402,31351.791482395372,133490.4826647013,330353826.85,498,Electronics & Software,316,-1
11403,17507.537867524425,39097.75681574908,146958272.86,485,Unknown,315,1
